car,model,base price of car,type,category,sub category,price,multi allowed,description,image,selected,disabled,configuration_name,configurator_url,base_image
Urus,Urus,,exterior_color,exterior_color,Arancio Borealis,,no,Urus - Exterior color: Arancio Borealis,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUbYhUZRTHn_ndO89zd-a5c5-7SWbm-CFZUlydncV1lxhCscjQlDIjXVnvzN7dHZu3ZmfMNqOgN9LSPoQm9KGMxA-WvViQkoZQJkj0ZqLrom5amgiWpAZF3f10OC__8_I_nLPniog364LVC_dcm3xTOivOIsSGmhD2ShFvNOv5akwIsYpEsRwMhnPX1cLByVOa9eZwe7ih0R6sr83NZrJd7SOl9gmjJ1QULSwhvEg4tQlFpFLNeqkW1IPynEK9Wqv4d3UXurJBd09-oKO7szC_eyAbzst2BfnOQhhmI7WnK-zqyXTl861CxFqFFZRKIlEolKv5Yimsdgg1UurMlIMOYU_Uxv4HL4W1Dvsb7GPIwyiNA04W5xzOVVpacXfiXSe9GfsE9ij2r9iXiJ8m_hdyJ3If6hIt-2k5SSJOeguJhSTWkNT4t-GfwL-OeJz088gxkgdwx_Bew-rB8fDeQ0QZliLXojvRj6DH0afR_6Ev4B3EPER6E_FL6F3o47ir8Wfgz0SsIH6SlkdxvyV5Hr0N9xfEPsRhxI9YK5Gf4ZTQD6K3oHdgTcGZhbOVlo0k30RfwT2D9wdmL_4D2J-QfglnEGcDzgUS23GP4t7En4N_L-lX8E_ROp2W4ySW4H7NrcP4fYgjqDtRT6NuIBOot1ERY8vQy9EfoH8itRZ5EXUG8w5mB_ZHeK9jMphZmJcxn-P8RuI-EovRb6F_wGzEbMJsw3yK-QI_i9iN2IuagWqgv0NfxD2F14v3N2YmZjvmY8x1_BLxq8iTyKPIUdQ0Et24L-D-TGoAbytmM-Z3xCGSo6RWY15ELMWaTfpV4n8iJ6PGce7BeQbZizqP8y_2AeRyYmtQ80hA7CCxMeSH-LsQIO7HnoG9Cvscci7ybmTE-W6sXqwQL9rdNcwI5kvMKOIOxBNYq7DGiJ9BTkJWkDdQk1BTUXmcOTj7SV4keQX9PW6M1GOY5zDX8OfhL8MvIqYh5iMqiBHsQ8gk8nZUNNoerKjJDMnL6Nm4Efws3g7EVMQxrH5kK85N1BTUbPRiYm-gnsV5F8ZRl3EW4QwQ-woqxBTiBHI_Ti8cITmOPR37fexxpIxucWNYWV-sVyvlsNLIPdxo9herfUuCcr5aHxwqVoptTxb7G0O5jp5spm0oLA4ONXIdme5MW1CqDQW5Rr0ZthWCclgPcgtWLl-6bGHfgr5sXyYTBVSi_9AoVivDuUXBU6UJZFs5bAT9QSNYH9aHI08ue4sVof4HTqwTp3EEAAA.jpg?viewPort=800,450,insert",true,false,Default Configuration,https://configurator.lamborghini.com/configurator/configuration/ePl9IIpV7ZNLcsMgDIavkgtkaufVZgni5QZsB3DccpfevcaSmkXa7jtTD4uPXz_IgPRw4CBv293huT3xU96PX2uq3Ra_b4J4ajn-zY2Y9rDJ51wv1BxPm_qd68SOVi2j0tyIZVQqXV7GQq8ixlJWKCI4BMWKZrAMjj0XhoAgYUSP5H1A9AQDQ5TogTiSMlF2JSZU1ECK5t8wEjBk4AvIbKIhT6akZu5IKaIXCJLBcsghWEernPIMlN3LGRUPPSrBKdwnQsJQNJQ9yYyhpOmASXfoSbwqeUPKMJEnA8MbhmaIKwRwYudqSwUduj7Wpgn24pr3vpKXbm_DSjBer6vPJ_0STaWUxuZYVroNRhx_6ZQfS-a_UP5IodyL4vHZPz4BCY0aRw/exterior?lang=ita&country=it,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUW2xUZRCA_37n7P-f3T1nz38qsanI8iA22FjY3ZamjVlNCXiLYBMrRgq2p-1pu2S7XbfbCxVvMWpERJ8QEh8UovGhgHcjRFATRRJivGFTSlOooDRIgjYiPulpMskkM_PNTGYyM3FFRIZLgva1EwtV16XVdg4hxopCmM0iUh4udQ1WCCE2E8sN-H3B6m3FoK-qerg0PFQXjJXr_JHi6kwq01g3nq9bNLpChdHCEMINlVVcZEUiMVzKF_2SP7CquzRYLHgrU82Nfjpdn-5Jd_VmGhqDBr-3vjnwAz_tp4Ompq76oKmxt7chUylEhS0MP58XZnd3IS3UeL4-NeCnhblYlcjXuAmMbZjfYp5CfoWKYYGVwTqPdZVoJc5-3GskX8acxJzG_A1znshZIn8j9yM_Qs0TPUJ0iliE5G5ia4ltJb4erxJvEm8B4ZN8DjlD_CjODO4rGM1YLu7biDDDBmQndj32w9hz2Gex_8O-iHsMnSW5k8g89jvYp3Ha8VbgrUS0EZki-gjOd8QvYO_B-RXxKeJLxE8YbchPsPLYG7F3Y-_DqMaqxXqV6A7iz2JfwZnF_RN9GO9-zA9JvoDVhzWGdZHYNzgnSTh4q_DWk3wJ7wyVy4meJvYAzkFuHMLrQJxA3YJ6AvUPMoZ6ExVO7EHsVuxD2D-T6EReQs2i30Lvw3wf9zV0Cl2LfhH9GdbvxO4mdg_2G9g_onegd6L3oD9Gf46XQRxCHEatQJWxv8eexzmDuwX3X_Rt6NfRH6Cv4eWJXEVOIU8ip1HLiDXh7MX5hUQv7m50KH8gjhOfIdGOfh6xAaOO5C4ifyGrUHNYd2E9idyKukAUzKPIVtQaYlBxDPke3gEEiHsxV2DuxDyPvBV5B3IT8l2MLRgB7mXcBfQ4-gv0NOJmxOMYmzFmiMwilyC3o0zUEtRSVBfWKqwjxC8Rv4L9A04FiUfRz6AX8NbgbcTLIZYhWhAFxFOYx5Fx5E2oXegJjLDbFPHL2LfjhPg53H2IpYhTGD3ISqzrqGpULfZ9VNyJehrrAOoy1jqsTsQkMtzCY3CC-BzmcsyDmHNIGd7caFAYyZUGCwNBoZzdGIw-VB7uyQ12rPO314zmesr92XRzJlXTH-T6-svZdKopVePni_1-ttfPDwU13f5AUPKzLZtaM-s6WjoyHalUfY1fCF9AOTdYGMqGafKLZM1AUPZ7_LI_EpSGQk82c4MRQv8Dbku5VFQEAAA.jpg?viewPort=1024,945,fill"
Urus,Urus,,exterior_color,exterior_color,Bianco Icarus,,no,Urus - Exterior color: Bianco Icarus,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUW2wUZRSA__1m9v-nu__s_FOJiMjyIGmEUNhuWykxGwNBI4ZbFDFCSZnuTtvF3e263UUsGE28g4IPhkvig2IkPKB4QRMhgiFRJCHGGxIoDVBBQUKCEgEfjE6fTnLO-c415-y9KuKNmmDV_L3XJ96SzvJzCLG-KoS9VMTrjVrvYEwIsZJEsRz0h7PXVsP-iZMatcZQa7i-3hqsq87OZrL3tg6XWseVnlCRt7CE8CLhVMdZkUo1aqVqUAvKs_K1wWrFvyfbVch3hJ1z2joz-d72fEdHPgh6u_ry7XPCfCGTL2SDjva-wtxMsxCxZmEFpZKw8_lKm1DDpfZMOWgT9nhW4q_ipbDWYn-LfRx5BKVxwMninMe5RlMz7i68G6Q3Y5_EHsH-Dfsy8TPE_0buQu5HXabpAE2nSMRJbyExn8Rqkhr_DvyT-DcQT5J-ATlK8iDuKN4bWHNxPLz3EVGExcg16Hb0Y-gx9Bn0f-iLeIcwj5DeRPwyejf6BO4q_Gn40xHLiZ-i6XHc70heQG_D_RWxH3EE8RPWCuTnOCX0EvQW9E6sSTgzcLbStJHkDvRV3LN4f2L24T-M_Snpl3H6cdbjXCSxHfcY7i38WfgPkH4N_zTNU2k6QWIR7jfcPoTfgziKuhu1AXUTmUC9g4omthS9DP0h-mdSa5CXUGcx72J2Yn-M9yYmg5mBeQXzBc7vJB4ksRD9NvpHzEbMJsw2zGeYL_GziD2IfahpqDr6e_Ql3NN43Xj_YKZjtmM-wdzALxG_hjyFPIYcQU0h0YX7Iu4vpPrwtmI2Y_5AHCY5QmoV5iXEYqyZpF8n_hdyImoM536cZ5HdqAs4_2IfRC4jthrVSQJih4iNIj_C340A8RD2NOyV2OeRs5H3IaOZ78Hqxgrxot1dxwxjvsKMIO5CPIW1EmuU-FnkBGQFeRM1ATUZ1YszC-cAyUskr6J_wI2RegLzPOY6fif-EvwiYgpiDqKCGMY-jEwi70RFre3FiorMkLyCnokb4efwdiImI45jFZDNOLdQk1Az0QuJvYV6Duc9GENdwVmA00fsa6gQU4iTyAM43XCU5Bj2VOwPsMeQMrrCDWFlXbE2WCmHlXru0XqjUBzsWRSUewdr_QPFSrHl6WKhPpBrm5vNtAyExf6Beq4t05VpCUrVgSBXrzXClnxQDmtBbt6KZdkFPfN6sj2ZTHtLUIkeQ704WBnKLQieKY2DLeWwHhSCerAurA1Fllz2NiuC_geX_KMvagQAAA.jpg?viewPort=800,450,fill",true,false,Default Configuration,https://configurator.lamborghini.com/configurator/configuration/ePl9IIpV7ZNLcsMgDIavkgtkaufVZgni5QZsB3DccpfevcaSmkXa7jtTD4uPXz_IgPRw4CBv293huT3xU96PX2uq3Ra_b4J4ajn-zY2Y9rDJ51wv1BxPm_qd68SOVi2j0tyIZVQqXV7GQq8ixlJWKCI4BMWKZrAMjj0XhoAgYUSP5H1A9AQDQ5TogTiSMlF2JSZU1ECK5t8wEjBk4AvIbKIhT6akZu5IKaIXCJLBcsghWEernPIMlN3LGRUPPSrBKdwnQsJQNJQ9yYyhpOmASXfoSbwqeUPKMJEnA8MbhmaIKwRwYudqSwUduj7Wpgn24pr3vpKXbm_DSjBer6vPJ_0STaWUxuZYVroNRhx_6ZQfS-a_UP5IodyL4vHZPz4BCY0aRw/exterior?lang=ita&country=it,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUW2xUZRCA_37n7P-f3T1nz38qsanI8iA22FjY3ZamjVlNCXiLYBMrRgq2p-1pu2S7XbfbCxVvMWpERJ8QEh8UovGhgHcjRFATRRJivGFTSlOooDRIgjYiPulpMskkM_PNTGYyM3FFRIZLgva1EwtV16XVdg4hxopCmM0iUh4udQ1WCCE2E8sN-H3B6m3FoK-qerg0PFQXjJXr_JHi6kwq01g3nq9bNLpChdHCEMINlVVcZEUiMVzKF_2SP7CquzRYLHgrU82Nfjpdn-5Jd_VmGhqDBr-3vjnwAz_tp4Ompq76oKmxt7chUylEhS0MP58XZnd3IS3UeL4-NeCnhblYlcjXuAmMbZjfYp5CfoWKYYGVwTqPdZVoJc5-3GskX8acxJzG_A1znshZIn8j9yM_Qs0TPUJ0iliE5G5ia4ltJb4erxJvEm8B4ZN8DjlD_CjODO4rGM1YLu7biDDDBmQndj32w9hz2Gex_8O-iHsMnSW5k8g89jvYp3Ha8VbgrUS0EZki-gjOd8QvYO_B-RXxKeJLxE8YbchPsPLYG7F3Y-_DqMaqxXqV6A7iz2JfwZnF_RN9GO9-zA9JvoDVhzWGdZHYNzgnSTh4q_DWk3wJ7wyVy4meJvYAzkFuHMLrQJxA3YJ6AvUPMoZ6ExVO7EHsVuxD2D-T6EReQs2i30Lvw3wf9zV0Cl2LfhH9GdbvxO4mdg_2G9g_onegd6L3oD9Gf46XQRxCHEatQJWxv8eexzmDuwX3X_Rt6NfRH6Cv4eWJXEVOIU8ip1HLiDXh7MX5hUQv7m50KH8gjhOfIdGOfh6xAaOO5C4ifyGrUHNYd2E9idyKukAUzKPIVtQaYlBxDPke3gEEiHsxV2DuxDyPvBV5B3IT8l2MLRgB7mXcBfQ4-gv0NOJmxOMYmzFmiMwilyC3o0zUEtRSVBfWKqwjxC8Rv4L9A04FiUfRz6AX8NbgbcTLIZYhWhAFxFOYx5Fx5E2oXegJjLDbFPHL2LfjhPg53H2IpYhTGD3ISqzrqGpULfZ9VNyJehrrAOoy1jqsTsQkMtzCY3CC-BzmcsyDmHNIGd7caFAYyZUGCwNBoZzdGIw-VB7uyQ12rPO314zmesr92XRzJlXTH-T6-svZdKopVePni_1-ttfPDwU13f5AUPKzLZtaM-s6WjoyHalUfY1fCF9AOTdYGMqGafKLZM1AUPZ7_LI_EpSGQk82c4MRQv8Dbku5VFQEAAA.jpg?viewPort=1024,945,fill"
Urus,Urus,,exterior_color,exterior_color,Bianco Monocerus,,no,Urus - Exterior color: Bianco Monocerus,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUbYhUZRSA33nunfe9O_Peue_dJDNz_JEsKa7Oh64rMYRikeEXZUa6sl5n7-6OzcxOszNmq1HQF2lpP0IT-lFG4g_LPixISUMwEyT6MtF1UTctTQRLUvsRdffXgXPOcz45Z-81EW_WBavm770x_rZ0lp9HiA01IeylIt5o1tcOxIQQK0mUKkFfOHNdLewbP6FZbw62hxsa7cH62sxcJtfRPlRuH1N6QkXewhLCi4RTG2NFKtWsl2tBPajMKNYHalX_vmxvfk42CGeHczo78rOCfEdPZ2cQ5ILeYkdn0NuRD4NitmducVarELFWYQXlsrCLxWpWqKFyPlMJssIey0r8KF4Kax32t9gnkEdQGgecHM4FnOu0tOLuwrtJegv2Kexh7N-wrxA_S_xv5C7kftQVWg7QcppEnPRWEvNJrCap8e_CP4V_E_EU6ReRIyQP4o7gvYE1F8fD-wARRViMXIPOox9Hj6LPov9DX8I7hHmU9GbiV9C70SdxV-FPwZ-KWE78NC1P4H5H8iJ6O-6viP2II4ifsFYgv8Apo5egt6J3Yk3AmYazjZZNJN9GX8M9h_cnZh_-I9ifkX4Fpw9nA84lEjtwj-Pexp-B_yDp1_DP0DqZlpMkFuF-w52D-N2IY6h7URtRt5AJ1LuoaGJL0cvQH6F_JrUGeRl1DvMeZif2J3hvYjKYaZhXMV_i_E7iIRIL0e-gf8RswmzGbMd8jvkKP4fYg9iHmoJqoL9HX8Y9g9eF9w9mKmYH5lPMTfwy8evI08jjyGHUJBKduC_h_kKqF28bZgvmD8RhksOkVmFeRizGmk76deJ_IcejRnEewHkO2YW6iPMv9kHkMmKrUbNJQOwQsRHkx_i7ESAexp6CvRL7AnIm8n5kNPM9WF1YIV60uxuYIczXmGHEPYinsVZijRA_hxyHrCJvocahJqLW4szAOUDyMslr6B9wY6SexLyAuYE_G38JfgkxCTEHUUUMYR9GJpF3o6LW9mJFRWZIXkVPx43w83g7ERMRJ7B6kK04t1ETUNPRC4m9hXoe530YRV3FWYDTS-woVIkpxCnkAZwuOEZyFHsy9ofYo0gZXeHGsLq-VB-oVsJqo_BYo9lTGuheFFTWDtT7-kvVUtszpZ5GfyE7N5dp6w9Lff2NQjbTmWkLyrX-oNCoN8O2YlAJ60Fh3opluQXd87pz3ZlMvi2oRo-hURqoDhYWBM-Wx8C2StgIeoJGsD6sD0aWQu4OK4L-Bx0ZjPhqBAAA.jpg?viewPort=800,450,fill",true,false,Default Configuration,https://configurator.lamborghini.com/configurator/configuration/ePl9IIpV7ZNLcsMgDIavkgtkaufVZgni5QZsB3DccpfevcaSmkXa7jtTD4uPXz_IgPRw4CBv293huT3xU96PX2uq3Ra_b4J4ajn-zY2Y9rDJ51wv1BxPm_qd68SOVi2j0tyIZVQqXV7GQq8ixlJWKCI4BMWKZrAMjj0XhoAgYUSP5H1A9AQDQ5TogTiSMlF2JSZU1ECK5t8wEjBk4AvIbKIhT6akZu5IKaIXCJLBcsghWEernPIMlN3LGRUPPSrBKdwnQsJQNJQ9yYyhpOmASXfoSbwqeUPKMJEnA8MbhmaIKwRwYudqSwUduj7Wpgn24pr3vpKXbm_DSjBer6vPJ_0STaWUxuZYVroNRhx_6ZQfS-a_UP5IodyL4vHZPz4BCY0aRw/exterior?lang=ita&country=it,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUW2xUZRCA_37n7P-f3T1nz38qsanI8iA22FjY3ZamjVlNCXiLYBMrRgq2p-1pu2S7XbfbCxVvMWpERJ8QEh8UovGhgHcjRFATRRJivGFTSlOooDRIgjYiPulpMskkM_PNTGYyM3FFRIZLgva1EwtV16XVdg4hxopCmM0iUh4udQ1WCCE2E8sN-H3B6m3FoK-qerg0PFQXjJXr_JHi6kwq01g3nq9bNLpChdHCEMINlVVcZEUiMVzKF_2SP7CquzRYLHgrU82Nfjpdn-5Jd_VmGhqDBr-3vjnwAz_tp4Ompq76oKmxt7chUylEhS0MP58XZnd3IS3UeL4-NeCnhblYlcjXuAmMbZjfYp5CfoWKYYGVwTqPdZVoJc5-3GskX8acxJzG_A1znshZIn8j9yM_Qs0TPUJ0iliE5G5ia4ltJb4erxJvEm8B4ZN8DjlD_CjODO4rGM1YLu7biDDDBmQndj32w9hz2Gex_8O-iHsMnSW5k8g89jvYp3Ha8VbgrUS0EZki-gjOd8QvYO_B-RXxKeJLxE8YbchPsPLYG7F3Y-_DqMaqxXqV6A7iz2JfwZnF_RN9GO9-zA9JvoDVhzWGdZHYNzgnSTh4q_DWk3wJ7wyVy4meJvYAzkFuHMLrQJxA3YJ6AvUPMoZ6ExVO7EHsVuxD2D-T6EReQs2i30Lvw3wf9zV0Cl2LfhH9GdbvxO4mdg_2G9g_onegd6L3oD9Gf46XQRxCHEatQJWxv8eexzmDuwX3X_Rt6NfRH6Cv4eWJXEVOIU8ip1HLiDXh7MX5hUQv7m50KH8gjhOfIdGOfh6xAaOO5C4ifyGrUHNYd2E9idyKukAUzKPIVtQaYlBxDPke3gEEiHsxV2DuxDyPvBV5B3IT8l2MLRgB7mXcBfQ4-gv0NOJmxOMYmzFmiMwilyC3o0zUEtRSVBfWKqwjxC8Rv4L9A04FiUfRz6AX8NbgbcTLIZYhWhAFxFOYx5Fx5E2oXegJjLDbFPHL2LfjhPg53H2IpYhTGD3ISqzrqGpULfZ9VNyJehrrAOoy1jqsTsQkMtzCY3CC-BzmcsyDmHNIGd7caFAYyZUGCwNBoZzdGIw-VB7uyQ12rPO314zmesr92XRzJlXTH-T6-svZdKopVePni_1-ttfPDwU13f5AUPKzLZtaM-s6WjoyHalUfY1fCF9AOTdYGMqGafKLZM1AUPZ7_LI_EpSGQk82c4MRQv8Dbku5VFQEAAA.jpg?viewPort=1024,945,fill"
Urus,Urus,,exterior_color,exterior_color,Blu Astraeus,,no,Urus - Exterior color: Blu Astraeus,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUbYhUZRSA33nunfe9O_Peue_dJDNz_JEsKa7OzuB-EEMoFhl-UWbkrqx3d-_ujs3MTrMzZqtR0BdpaT9CE_pRRuIPyz4saCUNoUyQ6MtE10XdtDQRLEktiLr768A55zmfnLPvqojXq4LORfuuT70lnVXnEGJjRQh7hYjX6tWeoZgQYg2JQikYCOevr4QDU6fVq_Xh5nBjrTnYUJmfzWRbm0eKzZNKT6jIW1hCeJFwKpOsSKXq1WIlqAaleb3VoUrZvyfbn2vNdLSGYUtH0NHWHrZ1ZHNtubC9p7-9rzfbk-vvD1vbgp6gUYhYo7CCYlHYvb3lFqFGirlMKWgR9mRW7H_wUljrsb_BPo48gtI44GRxzuNco6ERdzfeDdJbsU9ij2H_in2Z-BnifyF3Iw-gLtMwSsMpEnHS20gsIrGWpMa_A_8k_g3EE6SfR46TPIg7jvcaVgeOh_ceIoqwDLkOnUM_ip5An0H_h76IdwjzMOktxC-j96BP4Hbiz8KfjVhF_BQNj-F-S_ICegfuL4gDiCOIH7FWIz_DKaKXo7ehd2FNw5mDs52GzSTfRF_FPYv3B2Y__kPYn5B-CWcAZyPORRI7cY_h3sKfh38_6VfwT9M4k4YTJJbifs3tw_jdiKOou1GbUDeRCdTbqGhiK9Ar0R-gfyK1DnkJdRbzDmYX9kd4r2MymDmYlzGf4_xG4gESS9BvoX_AbMZswezAfIr5Aj-L2IvYj5qFqqG_Q1_CPY3Xhfc3ZjZmJ-ZjzA38IvFryFPIY8gx1AwS7bgv4P5Mqh9vO2Yr5nfEYZJjpDoxLyKWYc0l_SrxP5FTURM49-E8g-xCXcD5F_sgciWxtagFJCB2iNg48kP8PQgQD2LPwl6DfR45H3kvMpr5XqwurBAv2t11zAjmS8wY4i7Ek1hrsMaJn0VOQZaRN1FTUNNRPTjzcEZJXiJ5Ff09bozU45jnMNfxF-Avxy8gZiDaEGXECPZhZBJ5JypqbR9WVGSG5BX0XNwIP4e3CzEdcRyrD9mIcws1DTUXvYTYG6hncd6FCdQVnMU4_cS-gjIxhTiJHMXpgqMkJ7BnYr-PPYGU0RVuCssbCtWhciks1_KP1Op9haHupUGpZ6g6MFgoF5qeKvTVBvMtHdlM02BYGBis5Vsy7ZmmoFgZDPK1aj1s6g1KYTXIL1y9Mru4e2F3tjuTyTUF5egx1ApD5eH84uDp4iTYVAprQV9QCzaE1eHIks_eZkXQ_1ZxKkBqBAAA.jpg?viewPort=800,450,fill",true,false,Default Configuration,https://configurator.lamborghini.com/configurator/configuration/ePl9IIpV7ZNLcsMgDIavkgtkaufVZgni5QZsB3DccpfevcaSmkXa7jtTD4uPXz_IgPRw4CBv293huT3xU96PX2uq3Ra_b4J4ajn-zY2Y9rDJ51wv1BxPm_qd68SOVi2j0tyIZVQqXV7GQq8ixlJWKCI4BMWKZrAMjj0XhoAgYUSP5H1A9AQDQ5TogTiSMlF2JSZU1ECK5t8wEjBk4AvIbKIhT6akZu5IKaIXCJLBcsghWEernPIMlN3LGRUPPSrBKdwnQsJQNJQ9yYyhpOmASXfoSbwqeUPKMJEnA8MbhmaIKwRwYudqSwUduj7Wpgn24pr3vpKXbm_DSjBer6vPJ_0STaWUxuZYVroNRhx_6ZQfS-a_UP5IodyL4vHZPz4BCY0aRw/exterior?lang=ita&country=it,"https://configuratormedia.lamborghini.com/renderservice/media/fast/v3_xWUW2xUZRCA_37n7P-f3T1nz38qsanI8iA22FjY3ZamjVlNCXiLYBMrRgq2p-1pu2S7XbfbCxVvMWpERJ8QEh8UovGhgHcjRFATRRJivGFTSlOooDRIgjYiPulpMskkM_PNTGYyM3FFRIZLgva1EwtV16XVdg4hxopCmM0iUh4udQ1WCCE2E8sN-H3B6m3FoK-qerg0PFQXjJXr_JHi6kwq01g3nq9bNLpChdHCEMINlVVcZEUiMVzKF_2SP7CquzRYLHgrU82Nfjpdn-5Jd_VmGhqDBr-3vjnwAz_tp4Ompq76oKmxt7chUylEhS0MP58XZnd3IS3UeL4-NeCnhblYlcjXuAmMbZjfYp5CfoWKYYGVwTqPdZVoJc5-3GskX8acxJzG_A1znshZIn8j9yM_Qs0TPUJ0iliE5G5ia4ltJb4erxJvEm8B4ZN8DjlD_CjODO4rGM1YLu7biDDDBmQndj32w9hz2Gex_8O-iHsMnSW5k8g89jvYp3Ha8VbgrUS0EZki-gjOd8QvYO_B-RXxKeJLxE8YbchPsPLYG7F3Y-_DqMaqxXqV6A7iz2JfwZnF_RN9GO9-zA9JvoDVhzWGdZHYNzgnSTh4q_DWk3wJ7wyVy4meJvYAzkFuHMLrQJxA3YJ6AvUPMoZ6ExVO7EHsVuxD2D-T6EReQs2i30Lvw3wf9zV0Cl2LfhH9GdbvxO4mdg_2G9g_onegd6L3oD9Gf46XQRxCHEatQJWxv8eexzmDuwX3X_Rt6NfRH6Cv4eWJXEVOIU8ip1HLiDXh7MX5hUQv7m50KH8gjhOfIdGOfh6xAaOO5C4ifyGrUHNYd2E9idyKukAUzKPIVtQaYlBxDPke3gEEiHsxV2DuxDyPvBV5B3IT8l2MLRgB7mXcBfQ4-gv0NOJmxOMYmzFmiMwilyC3o0zUEtRSVBfWKqwjxC8Rv4L9A04FiUfRz6AX8NbgbcTLIZYhWhAFxFOYx5Fx5E2oXegJjLDbFPHL2LfjhPg53H2IpYhTGD3ISqzrqGpULfZ9VNyJehrrAOoy1jqsTsQkMtzCY3CC-BzmcsyDmHNIGd7caFAYyZUGCwNBoZzdGIw-VB7uyQ12rPO314zmesr92XRzJlXTH-T6-svZdKopVePni_1-ttfPDwU13f5AUPKzLZtaM-s6WjoyHalUfY1fCF9AOTdYGMqGafKLZM1AUPZ7_LI_EpSGQk82c4MRQv8Dbku5VFQEAAA.jpg?viewPort=1024,945,fill"
